,date,FLOODING,orbit,filename,folder,count
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0280,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0280,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0280,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0280,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144244_20190308T144309_026248_02EEA6_6F92,0280,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0280,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0280,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0280,8
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0285,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0285,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0285,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0285,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144244_20190308T144309_026248_02EEA6_6F92,0285,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0285,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0285,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0285,8
21,2019-04-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190419T160654_20190419T160723_015877_01DD38_00F9,0145,21
20,2019-04-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190419T030906_20190419T030931_026853_0304D2_B920,0145,21
19,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160654_20190407T160723_015702_01D76E_92F9,0145,21
18,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030905_20190407T030930_026678_02FE78_A21F,0145,21
17,2019-04-01,True,DESCENDING,S1B_IW_GRDH_1SDV_20190401T030823_20190401T030856_015607_01D42A_6D09,0145,21
16,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0145,21
15,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D,0145,21
14,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48,0145,21
13,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0145,21
12,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F,0145,21
11,2019-03-20,True,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E,0145,21
10,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0145,21
9,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5,0145,21
8,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3,0145,21
7,2019-03-13,True,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0145,21
6,2019-03-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190302T160704_20190302T160733_015177_01C638_552B,0145,21
5,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973,0145,21
4,2019-02-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3,0145,21
3,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8,0145,21
2,2019-02-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777,0145,21
1,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8,0145,21
10,2019-01-24,False,ASCENDING,S1A_IW_GRDH_1SDV_20190124T162030_20190124T162055_025621_02D825_E011,0026,10
9,2019-01-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190120T034417_20190120T034442_014572_01B25A_F7AD,0026,10
8,2019-01-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190118T161954_20190118T162019_014550_01B1B1_1A85,0026,10
7,2019-01-12,False,ASCENDING,S1A_IW_GRDH_1SDV_20190112T162031_20190112T162056_025446_02D1C1_75A7,0026,10
6,2019-01-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190108T034418_20190108T034443_014397_01ACBA_A5D7,0026,10
5,2019-01-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190106T161954_20190106T162019_014375_01AC0C_9980,0026,10
4,2018-12-31,False,ASCENDING,S1A_IW_GRDH_1SDV_20181231T162031_20181231T162056_025271_02CB79_D859,0026,10
3,2018-12-25,False,ASCENDING,S1B_IW_GRDH_1SDV_20181225T161955_20181225T162020_014200_01A652_D84A,0026,10
2,2018-12-19,False,ASCENDING,S1A_IW_GRDH_1SDV_20181219T162032_20181219T162057_025096_02C527_E0BD,0026,10
1,2018-12-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20181215T034418_20181215T034443_014047_01A135_E55B,0026,10
20,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,0100,20
19,2019-02-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190208T182631_20190208T182656_025842_02E01C_E75E,0100,20
18,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,0100,20
17,2019-02-02,False,ASCENDING,S1B_IW_GRDH_1SDV_20190202T182548_20190202T182613_014771_01B8C5_F9C2,0100,20
16,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,0100,20
15,2019-01-27,False,ASCENDING,S1A_IW_GRDH_1SDV_20190127T182632_20190127T182657_025667_02D9D5_1BDD,0100,20
14,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,0100,20
13,2019-01-21,False,ASCENDING,S1B_IW_GRDH_1SDV_20190121T182548_20190121T182613_014596_01B31B_8F84,0100,20
12,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,0100,20
11,2019-01-15,False,ASCENDING,S1A_IW_GRDH_1SDV_20190115T182632_20190115T182657_025492_02D36B_C58E,0100,20
10,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,0100,20
9,2019-01-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190109T182548_20190109T182613_014421_01AD81_7F46,0100,20
8,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,0100,20
7,2019-01-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190103T182632_20190103T182657_025317_02CD19_F5A4,0100,20
6,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,0100,20
5,2018-12-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20181228T182549_20181228T182614_014246_01A7CD_D823,0100,20
4,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,0100,20
3,2018-12-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20181222T182633_20181222T182658_025142_02C6CF_4072,0100,20
2,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,0100,20
1,2018-12-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20181216T182549_20181216T182614_014071_01A1FF_D127,0100,20
14,2019-04-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983,0231,14
13,2019-04-14,False,DESCENDING,S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB,0231,14
12,2019-04-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190413T144244_20190413T144309_026773_0301F5_9F57,0231,14
11,2019-04-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C,0231,14
10,2019-04-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190408T024547_20190408T024612_015709_01D7A5_5DB9,0231,14
9,2019-04-06,False,ASCENDING,S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A,0231,14
8,2019-04-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190402T024630_20190402T024655_026605_02FBD4_16E3,0231,14
7,2019-04-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F,0231,14
6,2019-03-27,False,DESCENDING,S1B_IW_GRDH_1SDV_20190327T024547_20190327T024609_015534_01D1E4_D67E,0231,14
5,2019-03-25,False,ASCENDING,S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95,0231,14
4,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0231,14
3,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0231,14
2,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0231,14
1,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0231,14
3,2019-01-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20190123T162344_20190123T162409_014623_01B40F_3BD7,0043,3
2,2019-01-11,False,ASCENDING,S1B_IW_GRDH_1SDV_20190111T162345_20190111T162410_014448_01AE74_EF21,0043,3
1,2018-12-30,False,ASCENDING,S1B_IW_GRDH_1SDV_20181230T162345_20181230T162410_014273_01A8CE_D597,0043,3
14,2019-04-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190420T024547_20190420T024612_015884_01DD6F_1983,0223,14
13,2019-04-14,False,DESCENDING,S1A_IW_GRDH_1SDV_20190414T024630_20190414T024655_026780_03023B_A4EB,0223,14
12,2019-04-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190413T144244_20190413T144309_026773_0301F5_9F57,0223,14
11,2019-04-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190412T145023_20190412T145048_015775_01D9BD_4A6C,0223,14
10,2019-04-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190408T024547_20190408T024612_015709_01D7A5_5DB9,0223,14
9,2019-04-06,False,ASCENDING,S1A_IW_GRDH_1SDV_20190406T145101_20190406T145126_026671_02FE34_475A,0223,14
8,2019-04-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190402T024630_20190402T024655_026605_02FBD4_16E3,0223,14
7,2019-04-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190401T144244_20190401T144309_026598_02FB8E_B32F,0223,14
6,2019-03-27,False,DESCENDING,S1B_IW_GRDH_1SDV_20190327T024547_20190327T024609_015534_01D1E4_D67E,0223,14
5,2019-03-25,False,ASCENDING,S1A_IW_GRDH_1SDV_20190325T145101_20190325T145126_026496_02F7C2_4E95,0223,14
4,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144244_20190320T144309_026423_02F518_C514,0223,14
3,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0223,14
2,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0223,14
1,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0223,14
18,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0221,18
17,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0221,18
16,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0221,18
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0221,18
14,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0221,18
13,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0221,18
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0221,18
11,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0221,18
10,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,0221,18
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0221,18
8,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0221,18
7,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0221,18
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0221,18
5,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,0221,18
4,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,0221,18
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,0221,18
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,0221,18
1,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,0221,18
10,2019-02-09,False,ASCENDING,S1B_IW_GRDH_1SDV_20190209T181740_20190209T181805_014873_01BC28_D12A,28,10
9,2019-02-03,False,ASCENDING,S1A_IW_GRDH_1SDV_20190203T181824_20190203T181849_025769_02DD8E_30F0,28,10
8,2019-01-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190128T181740_20190128T181805_014698_01B667_261D,28,10
7,2019-01-22,False,ASCENDING,S1A_IW_GRDH_1SDV_20190122T181825_20190122T181850_025594_02D72F_4BD8,28,10
6,2019-01-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190116T181741_20190116T181806_014523_01B0D1_809B,28,10
5,2019-01-10,False,ASCENDING,S1A_IW_GRDH_1SDV_20190110T181825_20190110T181850_025419_02D0CD_2ADD,28,10
4,2019-01-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190104T181741_20190104T181806_014348_01AB27_32F7,28,10
3,2018-12-29,False,ASCENDING,S1A_IW_GRDH_1SDV_20181229T181825_20181229T181850_025244_02CA84_6502,28,10
2,2018-12-23,False,ASCENDING,S1B_IW_GRDH_1SDV_20181223T181742_20181223T181807_014173_01A569_9A1D,28,10
1,2018-12-17,False,ASCENDING,S1A_IW_GRDH_1SDV_20181217T181826_20181217T181851_025069_02C42B_6B4A,28,10
18,2019-02-12,False,ASCENDING,S1A_IW_GRDH_1SDV_20190212T161246_20190212T161311_025898_02E225_8914,39,18
17,2019-02-07,False,ASCENDING,S1A_IW_GRDH_1SDV_20190207T160454_20190207T160519_025825_02DF8C_59F6,39,18
16,2019-02-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190203T032731_20190203T032756_014776_01B8F2_A952,39,18
15,2019-02-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190202T033603_20190202T033628_025745_02DCC1_50D9,39,18
14,2019-01-31,False,ASCENDING,S1A_IW_GRDH_1SDV_20190131T161246_20190131T161311_025723_02DBE9_7D5B,39,18
13,2019-01-26,False,ASCENDING,S1A_IW_GRDH_1SDV_20190126T160455_20190126T160520_025650_02D94A_A0D8,39,18
12,2019-01-22,False,DESCENDING,S1B_IW_GRDH_1SDV_20190122T032731_20190122T032756_014601_01B34A_9A7F,39,18
11,2019-01-19,False,ASCENDING,S1A_IW_GRDH_1SDV_20190119T161247_20190119T161312_025548_02D584_9402,39,18
10,2019-01-16,False,DESCENDING,S1A_IW_GRDH_1SDV_20190116T032801_20190116T032826_025497_02D398_FF1E,39,18
9,2019-01-14,False,ASCENDING,S1A_IW_GRDH_1SDV_20190114T160455_20190114T160520_025475_02D2DC_7BCF,39,18
8,2019-01-10,False,DESCENDING,S1B_IW_GRDH_1SDV_20190110T032731_20190110T032756_014426_01ADAF_D007,39,18
7,2019-01-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190109T033603_20190109T033628_025395_02D001_797B,39,18
6,2019-01-07,False,ASCENDING,S1A_IW_GRDH_1SDV_20190107T161247_20190107T161312_025373_02CF2E_E152,39,18
5,2019-01-04,False,DESCENDING,S1A_IW_GRDH_1SDV_20190104T032801_20190104T032826_025322_02CD47_5519,39,18
4,2019-01-02,False,ASCENDING,S1A_IW_GRDH_1SDV_20190102T160455_20190102T160520_025300_02CC92_795C,39,18
3,2018-12-29,False,DESCENDING,S1B_IW_GRDH_1SDV_20181229T032732_20181229T032757_014251_01A800_F312,39,18
2,2018-12-28,False,DESCENDING,S1A_IW_GRDH_1SDV_20181228T033604_20181228T033629_025220_02C9B5_B3F7,39,18
1,2018-12-26,False,ASCENDING,S1A_IW_GRDH_1SDV_20181226T161247_20181226T161312_025198_02C8DF_8611,39,18
20,2019-04-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190419T160654_20190419T160723_015877_01DD38_00F9,0154,20
19,2019-04-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190419T030906_20190419T030931_026853_0304D2_B920,0154,20
18,2019-04-07,True,ASCENDING,S1B_IW_GRDH_1SDV_20190407T160654_20190407T160723_015702_01D76E_92F9,0154,20
17,2019-04-07,True,DESCENDING,S1A_IW_GRDH_1SDV_20190407T030905_20190407T030930_026678_02FE78_A21F,0154,20
16,2019-04-01,True,DESCENDING,S1B_IW_GRDH_1SDV_20190401T030823_20190401T030856_015607_01D42A_6D09,0154,20
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0154,20
14,2019-03-26,True,ASCENDING,S1B_IW_GRDH_1SDV_20190326T160653_20190326T160722_015527_01D1AB_971D,0154,20
13,2019-03-26,True,DESCENDING,S1A_IW_GRDH_1SDV_20190326T030905_20190326T030930_026503_02F802_3D48,0154,20
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0154,20
11,2019-03-20,True,ASCENDING,S1A_IW_GRDH_1SDV_20190320T160724_20190320T160753_026423_02F51E_2D7F,0154,20
10,2019-03-20,True,DESCENDING,S1B_IW_GRDH_1SDV_20190320T030813_20190320T030839_015432_01CE6E_367E,0154,20
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0154,20
8,2019-03-14,True,ASCENDING,S1B_IW_GRDH_1SDV_20190314T160646_20190314T160711_015352_01CBEE_21E5,0154,20
7,2019-03-14,True,DESCENDING,S1A_IW_GRDH_1SDV_20190314T030905_20190314T030930_026328_02F196_2EC3,0154,20
6,2019-03-13,True,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0154,20
5,2019-03-02,False,DESCENDING,S1A_IW_GRDH_1SDV_20190302T030905_20190302T030930_026153_02EB31_1973,0154,20
4,2019-02-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190218T160653_20190218T160722_015002_01C07E_D1A3,0154,20
3,2019-02-18,False,DESCENDING,S1A_IW_GRDH_1SDV_20190218T030905_20190218T030930_025978_02E4EB_98B8,0154,20
2,2019-02-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190206T160653_20190206T160722_014827_01BABE_8777,0154,20
1,2019-02-06,False,DESCENDING,S1A_IW_GRDH_1SDV_20190206T030905_20190206T030930_025803_02DEB0_2CC8,0154,20
11,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0177,11
10,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0177,11
9,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162405_20190330T162427_026569_02FA83_B7DB,0177,11
8,2019-03-30,True,DESCENDING,S1B_IW_GRDH_1SDV_20190330T032422_20190330T032451_015578_01D338_60D7,0177,11
7,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,0177,11
6,2019-03-24,True,DESCENDING,S1A_IW_GRDH_1SDV_20190324T032522_20190324T032556_026474_02F6FC_FBFA,0177,11
5,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0177,11
4,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,0177,11
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,0177,11
2,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,0177,11
1,2019-02-04,False,ASCENDING,S1B_IW_GRDH_1SDV_20190204T162319_20190204T162344_014798_01B9C3_2CFE,0177,11
8,2019-03-20,False,ASCENDING,S1A_IW_GRDH_1SDV_20190320T144309_20190320T144334_026423_02F518_F5E3,0261,8
7,2019-03-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20190315T024546_20190315T024609_015359_01CC22_8A5B,0261,8
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T145101_20190313T145126_026321_02F14F_AFC8,0261,8
5,2019-03-09,False,DESCENDING,S1A_IW_GRDH_1SDV_20190309T024629_20190309T024654_026255_02EEED_1759,0261,8
4,2019-03-08,False,ASCENDING,S1A_IW_GRDH_1SDV_20190308T144309_20190308T144334_026248_02EEA6_FCEA,0261,8
3,2019-03-03,False,DESCENDING,S1B_IW_GRDH_1SDV_20190303T024546_20190303T024609_015184_01C66E_800E,0261,8
2,2019-03-01,False,ASCENDING,S1A_IW_GRDH_1SDV_20190301T145101_20190301T145126_026146_02EAEB_5BA6,0261,8
1,2019-02-25,False,DESCENDING,S1A_IW_GRDH_1SDV_20190225T024629_20190225T024654_026080_02E8A0_D1D3,0261,8
18,2019-04-17,True,ASCENDING,S1B_IW_GRDH_1SDV_20190417T162320_20190417T162345_015848_01DC3E_605F,0209,18
17,2019-04-12,True,DESCENDING,S1A_IW_GRDH_1SDV_20190412T031706_20190412T031731_026751_030125_194F,0209,18
16,2019-04-05,True,ASCENDING,S1B_IW_GRDH_1SDV_20190405T162319_20190405T162344_015673_01D66F_BCE7,0209,18
15,2019-03-31,True,ASCENDING,S1B_IW_GRDH_1SDV_20190331T161454_20190331T161529_015600_01D3F1_A8DB,0209,18
14,2019-03-31,True,DESCENDING,S1A_IW_GRDH_1SDV_20190331T031706_20190331T031731_026576_02FABC_DD51,0209,18
13,2019-03-30,True,ASCENDING,S1A_IW_GRDH_1SDV_20190330T162340_20190330T162405_026569_02FA83_35E1,0209,18
12,2019-03-25,True,ASCENDING,S1A_IW_GRDH_1SDV_20190325T161548_20190325T161613_026496_02F7C9_BC80,0209,18
11,2019-03-25,True,DESCENDING,S1B_IW_GRDH_1SDV_20190325T031623_20190325T031648_015505_01D0E3_8490,0209,18
10,2019-03-24,True,ASCENDING,S1B_IW_GRDH_1SDV_20190324T162319_20190324T162344_015498_01D0A4_DD55,0209,18
9,2019-03-19,True,ASCENDING,S1B_IW_GRDH_1SDV_20190319T161451_20190319T161520_015425_01CE3C_A401,0209,18
8,2019-03-19,True,DESCENDING,S1A_IW_GRDH_1SDV_20190319T031705_20190319T031730_026401_02F44F_2D37,0209,18
7,2019-03-18,True,ASCENDING,S1A_IW_GRDH_1SDV_20190318T162351_20190318T162420_026394_02F415_5335,0209,18
6,2019-03-13,False,ASCENDING,S1A_IW_GRDH_1SDV_20190313T161522_20190313T161557_026321_02F156_A8A9,0209,18
5,2019-03-12,False,ASCENDING,S1B_IW_GRDH_1SDV_20190312T162319_20190312T162344_015323_01CAFA_AB70,0209,18
4,2019-03-07,False,DESCENDING,S1A_IW_GRDH_1SDV_20190307T031705_20190307T031730_026226_02EDD4_6209,0209,18
3,2019-02-28,False,ASCENDING,S1B_IW_GRDH_1SDV_20190228T162319_20190228T162344_015148_01C539_5754,0209,18
2,2019-02-23,False,DESCENDING,S1A_IW_GRDH_1SDV_20190223T031705_20190223T031730_026051_02E795_2CA5,0209,18
1,2019-02-16,False,ASCENDING,S1B_IW_GRDH_1SDV_20190216T162319_20190216T162344_014973_01BF7C_F567,0209,18
10,2019-01-24,False,ASCENDING,S1A_IW_GRDH_1SDV_20190124T162030_20190124T162055_025621_02D825_E011,0023,10
9,2019-01-20,False,DESCENDING,S1B_IW_GRDH_1SDV_20190120T034417_20190120T034442_014572_01B25A_F7AD,0023,10
8,2019-01-18,False,ASCENDING,S1B_IW_GRDH_1SDV_20190118T161954_20190118T162019_014550_01B1B1_1A85,0023,10
7,2019-01-12,False,ASCENDING,S1A_IW_GRDH_1SDV_20190112T162031_20190112T162056_025446_02D1C1_75A7,0023,10
6,2019-01-08,False,DESCENDING,S1B_IW_GRDH_1SDV_20190108T034418_20190108T034443_014397_01ACBA_A5D7,0023,10
5,2019-01-06,False,ASCENDING,S1B_IW_GRDH_1SDV_20190106T161954_20190106T162019_014375_01AC0C_9980,0023,10
4,2018-12-31,False,ASCENDING,S1A_IW_GRDH_1SDV_20181231T162031_20181231T162056_025271_02CB79_D859,0023,10
3,2018-12-25,False,ASCENDING,S1B_IW_GRDH_1SDV_20181225T161955_20181225T162020_014200_01A652_D84A,0023,10
2,2018-12-19,False,ASCENDING,S1A_IW_GRDH_1SDV_20181219T162032_20181219T162057_025096_02C527_E0BD,0023,10
1,2018-12-15,False,DESCENDING,S1B_IW_GRDH_1SDV_20181215T034418_20181215T034443_014047_01A135_E55B,0023,10
